Date,open,high,low,close,volume,dividends,stock splits
2023-11-30 00:00:00-05:00,188.91449196138143,189.39216280718497,187.27254208408095,189.02395629882812,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,189.40211098182942,190.6261102728152,188.3074675935333,190.30767822265625,45679300,0.0,0.0
2023-12-04 00:00:00-05:00,189.05380666632493,189.12347269135768,186.53614211824694,188.50648498535156,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,189.28270844769884,193.45226890347428,189.2528407319119,192.47705078125,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,193.5020367748159,193.81052306910513,191.1734481168898,191.38243103027344,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,192.68602720531442,194.0493433741143,192.64621370853777,193.32290649414062,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,193.25324166018223,195.03452363413496,192.72582670763535,194.75588989257812,53377300,0.0,0.0
2023-12-11 00:00:00-05:00,192.1685693679781,192.54672168765146,190.48680586341095,192.23822021484375,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,192.13871428631938,193.77071848752672,190.7853438376791,193.76077270507812,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,194.13890022421998,197.03471713546693,193.90007998207173,196.9949188232422,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,197.05462270758053,198.64681332186495,195.20368991997998,197.14418029785156,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,196.5669980286803,197.43275173465906,196.0395831061416,196.6068115234375,128256700,0.0,0.0
2023-12-18 00:00:00-05:00,195.13403475719855,195.67141069754175,193.4423254921639,194.9350128173828,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,195.20369275359957,195.98983469805682,194.9350047944863,195.97988891601562,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,195.94008865557052,196.71628487042167,193.88018798828125,193.88018798828125,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,195.14397125694492,196.11918926884985,192.55664081053737,193.7308807373047,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,194.22845757962483,194.45734722393942,192.02924020237552,192.6561737060547,37122800,0.0,0.0
2023-12-26 00:00:00-05:00,192.66612369019674,192.94475743470915,191.88992751842636,192.10885620117188,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,191.55158790358445,192.5566585360189,190.15840400250286,192.20835876464844,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,193.19352844592407,193.71099759457724,192.228256173267,192.63626098632812,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,192.9547010641641,193.452263485871,190.7952819760843,191.5913848876953,42628800,0.0,0.0
